order_id,date,region,state,store_id,customer_id,customer_segment,product_category,product_subcategory,units_sold,unit_price,discount,shipping_cost,payment_method,sales_channel,order_status
ORD-104796,2023-05-28,South,Texas,SO-01,CUST-01616,Consumer,Apparel,Accessories,4,87.47,0.0,7.99,Debit Card,Online,Cancelled
ORD-105534,2023-05-28,Central,Missouri,CE-03,CUST-01709,Corporate,Home Goods,Furniture,3,465.42,0.1,0.0,Debit Card,Online,Completed
ORD-105744,2023-05-28,North,Minnesota,NO-04,CUST-01583,Consumer,Electronics,Laptops,1,283.86,0.05,0.0,Credit Card,In-Store,Completed
ORD-100729,2023-05-28,East,New York,EA-04,CUST-01752,Consumer,Sporting Goods,Footwear,3,153.75,0.0,4.99,PayPal,Online,Completed
ORD-100730,2023-05-28,South,Texas,SO-05,CUST-01071,Corporate,Electronics,Cameras,1,1200.0,0.05,0.0,Credit Card,In-Store,Completed
ORD-101380,2023-05-28,South,Florida,SO-01,CUST-00710,Corporate,Apparel,Women's Wear,3,44.09,0.0,0.0,Credit Card,Online,Completed
ORD-104368,2023-05-28,West,California,WE-04,CUST-01381,Consumer,Apparel,Women's Wear,6,73.02,0.0,7.99,Credit Card,Online,Completed
ORD-103768,2023-05-29,East,Massachusetts,EA-04,CUST-00123,Consumer,Home Goods,Decor,4,355.49,0.05,0.0,Credit Card,Online,Completed
ORD-105909,2023-05-29,Central,Illinois,CE-05,CUST-00011,Corporate,Sporting Goods,Fitness Equipment,4,160.01,0.0,0.0,Credit Card,Online,Completed
ORD-102068,2023-05-29,West,Washington,WE-02,CUST-01476,Consumer,Sporting Goods,Outdoor Gear,6,127.11,0.0,0.0,PayPal,In-Store,Completed
ORD-101867,2023-05-29,South,Texas,SO-01,CUST-00353,Consumer,Electronics,Cameras,3,803.27,0.0,4.99,Debit Card,Online,Completed
ORD-103216,2023-05-29,West,Oregon,WE-01,CUST-00099,Consumer,Home Goods,Storage,5,348.49,0.0,0.0,Cash,Online,Completed
ORD-102127,2023-05-30,North,North Dakota,NO-04,CUST-01740,Corporate,Sporting Goods,Team Sports,5,115.27,0.0,0.0,PayPal,In-Store,Completed
ORD-103224,2023-05-30,East,New York,EA-03,CUST-00639,Consumer,Home Goods,Bedding,5,240.09,0.0,4.99,Debit Card,Online,Completed
ORD-104914,2023-05-30,South,Florida,SO-03,CUST-00914,Consumer,Electronics,Smartphones,2,934.88,0.25,4.99,Credit Card,Online,Completed
ORD-100958,2023-05-30,North,Minnesota,NO-05,CUST-00350,Consumer,Electronics,Cameras,5,520.83,0.1,0.0,Credit Card,In-Store,Completed
ORD-102052,2023-05-30,East,Massachusetts,EA-05,CUST-00321,Consumer,Electronics,Cameras,4,232.07,0.2,12.99,PayPal,Online,Completed
ORD-105010,2023-05-30,South,Florida,SO-02,CUST-00297,Corporate,Home Goods,Storage,2,279.55,0.05,0.0,Credit Card,In-Store,Completed
ORD-105034,2023-05-30,Central,Missouri,CE-03,CUST-00325,Corporate,Electronics,Headphones,5,193.75,0.0,0.0,Credit Card,In-Store,Completed
ORD-102777,2023-05-30,North,Wisconsin,NO-04,CUST-00934,Consumer,Apparel,Accessories,6,36.48,0.0,4.99,Debit Card,Online,Completed
ORD-105276,2023-05-30,West,Oregon,WE-01,CUST-01325,Home Office,Electronics,Laptops,1,570.51,0.25,0.0,Cash,In-Store,Completed
ORD-102391,2023-05-31,East,New York,EA-03,CUST-00616,Consumer,Books,Comics,3,12.42,0.0,7.99,Debit Card,Online,Completed
ORD-105810,2023-05-31,West,California,WE-05,CUST-01519,Consumer,Apparel,Accessories,3,48.44,0.1,0.0,Credit Card,Online,Completed
ORD-101400,2023-05-31,North,North Dakota,NO-02,CUST-01318,Consumer,Sporting Goods,Outdoor Gear,4,210.85,0.0,4.99,Credit Card,Online,Completed
ORD-103455,2023-05-31,West,Washington,WE-03,CUST-01341,Corporate,Beauty & Health,Makeup,3,63.07,0.0,7.99,Credit Card,Online,Completed
ORD-102935,2023-05-31,West,Washington,WE-01,CUST-00882,Consumer,Electronics,Smart Home,2,407.13,0.0,0.0,PayPal,Online,Completed
ORD-105728,2023-05-31,East,New York,EA-01,CUST-00130,Consumer,Electronics,Smartphones,4,405.61,0.0,0.0,Credit Card,In-Store,Completed
ORD-105677,2023-05-31,West,Washington,WE-02,CUST-01046,Corporate,Home Goods,Bedding,4,289.95,0.1,4.99,Debit Card,Online,Completed
ORD-101087,2023-05-31,South,Texas,SO-03,CUST-00439,Consumer,Apparel,Men's Wear,3,36.8,0.15,0.0,Credit Card,In-Store,Completed
ORD-102633,2023-05-31,West,Oregon,WE-01,CUST-01257,Home Office,Books,Educational,2,23.58,0.0,0.0,Credit Card,In-Store,Completed
ORD-103524,2023-06-01,South,Texas,SO-01,CUST-01538,Consumer,Apparel,Men's Wear,4,87.79,0.0,0.0,Debit Card,In-Store,Completed
ORD-101296,2023-06-01,North,Wisconsin,NO-05,CUST-00328,Corporate,Home Goods,Decor,1,194.86,0.0,0.0,Credit Card,In-Store,Completed
ORD-103876,2023-06-01,Central,Illinois,CE-01,CUST-00822,Consumer,Apparel,Footwear,4,117.98,0.1,0.0,Debit Card,Online,Completed
ORD-104729,2023-06-01,North,Wisconsin,NO-05,CUST-01704,Consumer,Home Goods,Furniture,5,98.82,0.0,4.99,Credit Card,Online,Completed
ORD-104655,2023-06-01,South,Georgia,SO-03,CUST-00460,Consumer,Home Goods,Storage,3,327.3,0.05,4.99,Debit Card,Online,Completed
ORD-105222,2023-06-01,East,New Jersey,EA-02,CUST-01121,Consumer,Sporting Goods,Team Sports,3,353.54,0.0,0.0,Debit Card,In-Store,Completed
ORD-101401,2023-06-01,South,Florida,SO-05,CUST-00681,Consumer,Apparel,Women's Wear,4,54.54,0.15,0.0,Credit Card,Online,Cancelled
ORD-101571,2023-06-01,West,California,WE-04,CUST-01050,Consumer,Apparel,Accessories,7,57.49,0.1,0.0,Credit Card,In-Store,Completed
ORD-104827,2023-06-01,Central,Ohio,CE-02,CUST-00576,Corporate,Electronics,Cameras,4,190.01,0.1,4.99,Credit Card,Online,Completed
ORD-105710,2023-06-02,West,Washington,WE-03,CUST-00087,Home Office,Apparel,Kids' Wear,4,59.12,0.15,4.99,Gift Card,Online,Completed
ORD-101392,2023-06-02,West,California,WE-02,CUST-01580,Consumer,Home Goods,Kitchenware,2,108.49,0.0,7.99,PayPal,Online,Completed
ORD-100600,2023-06-02,East,New Jersey,EA-01,CUST-00708,Consumer,Electronics,Smartphones,3,848.02,0.0,0.0,Credit Card,In-Store,Completed
ORD-100254,2023-06-02,North,North Dakota,NO-04,CUST-01233,Consumer,Sporting Goods,Team Sports,4,113.34,0.05,4.99,Credit Card,Online,Completed
ORD-105356,2023-06-02,North,Wisconsin,NO-03,CUST-01479,Consumer,Apparel,Footwear,4,86.1,0.0,4.99,Credit Card,Online,Completed
ORD-104649,2023-06-02,North,Wisconsin,NO-01,CUST-00998,Consumer,Home Goods,Bedding,2,168.11,0.0,0.0,Credit Card,In-Store,Returned
ORD-103469,2023-06-02,East,Massachusetts,EA-04,CUST-01337,Consumer,Beauty & Health,Makeup,5,31.56,0.0,0.0,Credit Card,Online,Completed
ORD-104810,2023-06-02,West,Oregon,WE-02,CUST-00883,Consumer,Home Goods,Decor,5,273.88,0.0,4.99,Credit Card,Online,Completed
ORD-100682,2023-06-03,Central,Missouri,CE-04,CUST-01208,Consumer,Apparel,Women's Wear,6,26.66,0.0,0.0,PayPal,In-Store,Completed
ORD-103332,2023-06-03,South,Georgia,SO-05,CUST-01202,Consumer,Home Goods,Storage,4,244.78,0.1,0.0,Gift Card,Online,Completed
ORD-100031,2023-06-03,South,Texas,SO-03,CUST-00489,Home Office,Apparel,Footwear,6,40.37,0.0,0.0,Credit Card,In-Store,Completed
ORD-103938,2023-06-03,Central,Ohio,CE-04,CUST-01605,Home Office,Apparel,Kids' Wear,4,48.07,0.1,0.0,Credit Card,In-Store,Completed
ORD-105369,2023-06-03,South,Florida,SO-02,CUST-01231,Consumer,Home Goods,Storage,6,524.9,0.0,7.99,Credit Card,Online,Completed
ORD-103653,2023-06-03,West,Washington,WE-02,CUST-00023,Corporate,Electronics,Cameras,6,354.2,0.05,4.99,Credit Card,Online,Completed
ORD-104398,2023-06-03,Central,Illinois,CE-03,CUST-00868,Consumer,Home Goods,Storage,5,176.19,0.05,0.0,Credit Card,In-Store,Completed
ORD-103245,2023-06-04,North,North Dakota,NO-04,CUST-00941,Corporate,Apparel,Kids' Wear,4,38.13,0.0,0.0,Credit Card,Online,Completed
ORD-100597,2023-06-04,East,New York,EA-02,CUST-01682,Corporate,Books,Non-Fiction,5,19.04,0.0,0.0,Credit Card,Online,Completed
ORD-100934,2023-06-04,South,Florida,SO-02,CUST-01584,Consumer,Books,Children's,5,37.8,0.15,4.99,PayPal,Online,Returned
ORD-103798,2023-06-04,South,Georgia,SO-05,CUST-00080,Corporate,Books,Children's,1,10.08,0.1,0.0,Debit Card,In-Store,Completed
ORD-104540,2023-06-04,East,Massachusetts,EA-02,CUST-01252,Corporate,Books,Comics,5,22.82,0.0,0.0,Credit Card,In-Store,Completed
ORD-101105,2023-06-05,South,Florida,SO-05,CUST-00940,Corporate,Home Goods,Decor,3,139.13,0.2,0.0,Credit Card,In-Store,Completed
ORD-102151,2023-06-05,West,California,WE-01,CUST-00132,Corporate,Beauty & Health,Haircare,3,37.95,0.0,0.0,PayPal,In-Store,Completed
ORD-105824,2023-06-05,North,Minnesota,NO-03,CUST-01417,Consumer,Electronics,Smart Home,2,794.6,0.1,4.99,Credit Card,Online,Completed
ORD-103676,2023-06-05,West,Washington,WE-04,CUST-00143,Consumer,Apparel,Accessories,3,74.39,0.0,0.0,Gift Card,In-Store,Completed
ORD-100342,2023-06-05,South,Georgia,SO-02,CUST-00219,Corporate,Apparel,Men's Wear,1,86.27,0.15,0.0,Credit Card,Online,Completed
ORD-100670,2023-06-05,West,Washington,WE-02,CUST-00038,Home Office,Electronics,Headphones,2,331.44,0.0,0.0,Credit Card,Online,Completed
ORD-101678,2023-06-05,Central,Illinois,CE-04,CUST-00010,Consumer,Apparel,Men's Wear,5,96.92,0.0,0.0,Credit Card,In-Store,Completed
ORD-100317,2023-06-05,West,Oregon,WE-01,CUST-01453,Home Office,Books,Educational,2,40.92,0.0,0.0,PayPal,Online,Completed
ORD-103619,2023-06-06,East,New York,EA-03,CUST-01262,Consumer,Books,Comics,5,18.89,0.0,0.0,Credit Card,In-Store,Completed
ORD-100175,2023-06-06,South,Georgia,SO-03,CUST-00723,Consumer,Books,Fiction,2,13.97,0.15,0.0,PayPal,In-Store,Completed
ORD-101690,2023-06-06,West,Oregon,WE-01,CUST-01404,Consumer,Apparel,Men's Wear,6,33.25,0.0,0.0,PayPal,In-Store,Completed
ORD-104103,2023-06-06,West,California,WE-01,CUST-00083,Consumer,Electronics,Smart Home,3,372.03,0.0,0.0,PayPal,Online,Completed
ORD-104510,2023-06-06,North,North Dakota,NO-04,CUST-00229,Corporate,Home Goods,Bedding,3,238.34,0.0,12.99,Credit Card,Online,Completed
ORD-105922,2023-06-06,North,Minnesota,NO-03,CUST-00826,Corporate,Apparel,Men's Wear,3,94.96,0.0,0.0,PayPal,In-Store,Completed
ORD-101808,2023-06-06,Central,Ohio,CE-03,CUST-01028,Home Office,Beauty & Health,Skincare,2,44.14,0.0,0.0,Credit Card,In-Store,Completed
ORD-105763,2023-06-06,South,Georgia,SO-02,CUST-00365,Consumer,Electronics,Smartphones,3,265.46,0.15,4.99,Gift Card,Online,Completed
ORD-102172,2023-06-06,South,Georgia,SO-03,CUST-01448,Consumer,Apparel,Men's Wear,2,40.41,0.1,0.0,PayPal,In-Store,Completed
ORD-103591,2023-06-07,North,Wisconsin,NO-03,CUST-01658,Consumer,Beauty & Health,Haircare,3,39.77,0.0,0.0,PayPal,In-Store,Completed
ORD-100952,2023-06-07,South,Georgia,SO-03,CUST-01543,Consumer,Books,Children's,6,17.57,0.15,0.0,Credit Card,In-Store,Completed
ORD-105679,2023-06-07,Central,Illinois,CE-01,CUST-01492,Corporate,Books,Educational,2,19.19,0.15,7.99,Credit Card,Online,Completed
ORD-102859,2023-06-07,West,Washington,WE-02,CUST-01695,Corporate,Electronics,Cameras,5,277.41,0.0,4.99,PayPal,Online,Completed
ORD-100833,2023-06-07,East,New Jersey,EA-04,CUST-01430,Corporate,Home Goods,Kitchenware,3,466.21,0.1,4.99,Cash,Online,Completed
ORD-101624,2023-06-07,Central,Ohio,CE-03,CUST-01017,Corporate,Electronics,Smart Home,10,308.1,0.0,7.99,Debit Card,Online,Completed
ORD-100602,2023-06-08,West,California,WE-05,CUST-01619,Consumer,Electronics,Smartphones,2,239.5,0.0,7.99,Credit Card,Online,Returned
ORD-101445,2023-06-08,North,North Dakota,NO-04,CUST-00118,Corporate,Beauty & Health,Haircare,3,36.23,0.1,4.99,Credit Card,Online,Completed
ORD-100239,2023-06-08,North,Wisconsin,NO-04,CUST-01708,Corporate,Electronics,Cameras,4,996.77,0.05,0.0,Debit Card,Online,Completed
ORD-100387,2023-06-08,East,New York,EA-02,CUST-01204,Consumer,Apparel,Men's Wear,1,52.74,0.05,4.99,Credit Card,Online,Completed
ORD-104419,2023-06-08,East,New Jersey,EA-04,CUST-00091,Consumer,Apparel,Men's Wear,2,38.65,0.0,0.0,Credit Card,Online,Completed
ORD-104170,2023-06-08,East,New Jersey,EA-03,CUST-00235,Consumer,Beauty & Health,Skincare,3,30.43,0.0,4.99,PayPal,Online,Completed
ORD-101862,2023-06-08,East,Massachusetts,EA-01,CUST-01068,Consumer,Electronics,Laptops,5,627.55,0.05,0.0,Credit Card,In-Store,Completed
ORD-104315,2023-06-08,Central,Missouri,CE-01,CUST-00968,Corporate,Books,Children's,1,12.43,0.15,4.99,Credit Card,Online,Completed
ORD-101095,2023-06-08,North,North Dakota,NO-03,CUST-00534,Consumer,Sporting Goods,Outdoor Gear,3,120.2,0.05,0.0,Credit Card,In-Store,Returned
ORD-100885,2023-06-09,South,Texas,SO-05,CUST-01055,Corporate,Books,Children's,3,25.71,0.05,0.0,Debit Card,In-Store,Completed
ORD-100842,2023-06-09,West,Oregon,WE-05,CUST-01642,Consumer,Beauty & Health,Personal Care,2,20.83,0.0,0.0,Credit Card,In-Store,Returned
ORD-103212,2023-06-10,North,North Dakota,NO-01,CUST-01672,Home Office,Books,Non-Fiction,6,22.18,0.05,0.0,Cash,In-Store,Completed
ORD-104844,2023-06-10,Central,Illinois,CE-05,CUST-01454,Consumer,Electronics,Smartphones,5,432.64,0.0,4.99,Cash,Online,Completed
ORD-104428,2023-06-10,Central,Ohio,CE-02,CUST-01366,Consumer,Home Goods,Kitchenware,3,391.27,0.1,0.0,PayPal,Online,Completed
ORD-101368,2023-06-10,Central,Illinois,CE-05,CUST-00924,Consumer,Apparel,Women's Wear,2,34.0,0.0,0.0,Debit Card,In-Store,Completed
ORD-103040,2023-06-10,Central,Missouri,CE-03,CUST-01612,Consumer,Home Goods,Furniture,3,620.1,0.05,0.0,Debit Card,In-Store,Returned
ORD-103464,2023-06-10,Central,Illinois,CE-04,CUST-01039,Consumer,Sporting Goods,Outdoor Gear,3,57.73,0.0,4.99,Credit Card,Online,Completed
ORD-102990,2023-06-10,East,Massachusetts,EA-03,CUST-01608,Consumer,Apparel,Accessories,4,54.18,0.0,0.0,Gift Card,In-Store,Completed
ORD-104883,2023-06-10,Central,Ohio,CE-03,CUST-00314,Corporate,Home Goods,Storage,4,437.42,0.05,0.0,Credit Card,Online,Completed
ORD-105282,2023-06-10,Central,Ohio,CE-02,CUST-01208,Corporate,Sporting Goods,Cycling,2,129.97,0.0,0.0,Gift Card,In-Store,Returned
ORD-105505,2023-06-11,East,New Jersey,EA-04,CUST-00207,Home Office,Home Goods,Storage,4,339.12,0.2,0.0,PayPal,In-Store,Completed
ORD-103871,2023-06-11,North,North Dakota,NO-03,CUST-00378,Consumer,Sporting Goods,Team Sports,3,255.86,0.0,0.0,PayPal,In-Store,Completed
ORD-100784,2023-06-11,Central,Illinois,CE-03,CUST-00360,Home Office,Beauty & Health,Makeup,3,30.5,0.05,0.0,Credit Card,Online,Completed
ORD-103931,2023-06-11,West,Oregon,WE-05,CUST-01724,Consumer,Electronics,Smartphones,5,450.15,0.0,0.0,Cash,In-Store,Returned
ORD-101016,2023-06-11,West,Washington,WE-05,CUST-01156,Home Office,Apparel,Women's Wear,2,72.65,0.0,0.0,Credit Card,In-Store,Completed
ORD-102923,2023-06-11,South,Texas,SO-02,CUST-00864,Home Office,Home Goods,Kitchenware,2,410.43,0.0,0.0,Debit Card,Online,Completed
ORD-104529,2023-06-11,East,New York,EA-02,CUST-00904,Consumer,Beauty & Health,Haircare,7,38.03,0.0,7.99,PayPal,Online,Completed
ORD-101371,2023-06-11,East,New Jersey,EA-03,CUST-00082,Corporate,Books,Children's,4,22.42,0.0,0.0,Credit Card,Online,Completed
ORD-100902,2023-06-11,West,Oregon,WE-02,CUST-00218,Consumer,Beauty & Health,Wellness,4,30.66,0.05,0.0,Credit Card,Online,Completed
ORD-100721,2023-06-11,East,Massachusetts,EA-01,CUST-00438,Consumer,Home Goods,Furniture,1,302.83,0.15,4.99,Credit Card,Online,Completed
ORD-101538,2023-06-11,Central,Illinois,CE-04,CUST-01404,Consumer,Electronics,Smart Home,3,1200.0,0.15,0.0,Debit Card,Online,Cancelled
ORD-104446,2023-06-11,Central,Illinois,CE-04,CUST-01186,Consumer,Apparel,Women's Wear,3,26.92,0.1,0.0,PayPal,In-Store,Completed
ORD-101536,2023-06-11,Central,Ohio,CE-03,CUST-00039,Consumer,Books,Children's,4,15.85,0.2,0.0,PayPal,Online,Completed
ORD-105209,2023-06-11,Central,Illinois,CE-05,CUST-00341,Consumer,Electronics,Smart Home,2,213.21,0.0,0.0,Credit Card,In-Store,Completed
ORD-100592,2023-06-12,North,Wisconsin,NO-01,CUST-01595,Home Office,Electronics,Laptops,2,426.86,0.0,0.0,Debit Card,In-Store,Completed
ORD-105008,2023-06-12,South,Georgia,SO-04,CUST-01039,Home Office,Home Goods,Kitchenware,6,260.54,0.0,0.0,Credit Card,In-Store,Completed
ORD-100867,2023-06-12,North,North Dakota,NO-02,CUST-01287,Corporate,Electronics,Smartphones,3,499.44,0.0,0.0,Debit Card,In-Store,Completed
ORD-104607,2023-06-12,North,Wisconsin,NO-01,CUST-00599,Consumer,Sporting Goods,Outdoor Gear,3,199.07,0.0,4.99,Gift Card,Online,Completed
ORD-103605,2023-06-12,West,Oregon,WE-02,CUST-00510,Consumer,Home Goods,Storage,3,242.86,0.0,0.0,Credit Card,Online,Completed
ORD-100014,2023-06-12,West,California,WE-01,CUST-01329,Home Office,Beauty & Health,Makeup,5,17.68,0.05,0.0,Credit Card,In-Store,Returned
ORD-101326,2023-06-12,East,New Jersey,EA-05,CUST-00451,Consumer,Beauty & Health,Wellness,1,43.42,0.0,0.0,Debit Card,In-Store,Completed
ORD-100015,2023-06-13,South,Georgia,SO-02,CUST-01388,Consumer,Home Goods,Kitchenware,3,293.83,0.0,12.99,Debit Card,Online,Completed
ORD-105156,2023-06-13,North,Minnesota,NO-05,CUST-00333,Consumer,Home Goods,Decor,3,274.38,0.0,0.0,PayPal,In-Store,Completed
ORD-105660,2023-06-13,North,North Dakota,NO-03,CUST-00864,Consumer,Books,Children's,8,9.91,0.0,0.0,Credit Card,In-Store,Completed
ORD-103281,2023-06-13,West,Oregon,WE-01,CUST-01503,Home Office,Books,Fiction,4,7.21,0.1,0.0,Debit Card,In-Store,Completed
ORD-100620,2023-06-14,West,Washington,WE-05,CUST-01011,Consumer,Apparel,Accessories,4,61.62,0.0,4.99,Credit Card,Online,Completed
ORD-101000,2023-06-14,West,Washington,WE-02,CUST-01753,Consumer,Apparel,Footwear,5,31.74,0.0,0.0,Debit Card,In-Store,Completed
ORD-104390,2023-06-14,North,Wisconsin,NO-05,CUST-01696,Consumer,Sporting Goods,Cycling,2,253.81,0.0,4.99,Debit Card,Online,Completed
ORD-105291,2023-06-14,East,Massachusetts,EA-03,CUST-01421,Corporate,Electronics,Laptops,4,407.86,0.15,7.99,Cash,Online,Completed
ORD-104369,2023-06-14,Central,Missouri,CE-04,CUST-01459,Home Office,Apparel,Accessories,2,37.75,0.15,0.0,Credit Card,In-Store,Completed
ORD-103756,2023-06-14,North,Wisconsin,NO-04,CUST-00815,Consumer,Beauty & Health,Wellness,4,20.87,0.2,0.0,Credit Card,In-Store,Completed
ORD-105634,2023-06-14,Central,Ohio,CE-04,CUST-00768,Home Office,Electronics,Cameras,5,301.16,0.0,0.0,Credit Card,Online,Completed
ORD-101966,2023-06-14,Central,Missouri,CE-04,CUST-01363,Corporate,Sporting Goods,Fitness Equipment,7,102.02,0.0,12.99,Cash,Online,Completed
ORD-103602,2023-06-14,East,Massachusetts,EA-02,CUST-01523,Corporate,Books,Children's,2,6.85,0.0,0.0,Debit Card,In-Store,Completed
ORD-104359,2023-06-14,East,Massachusetts,EA-05,CUST-00797,Consumer,Electronics,Smartphones,5,438.15,0.0,4.99,Debit Card,Online,Completed
ORD-102112,2023-06-14,Central,Missouri,CE-05,CUST-01256,Home Office,Electronics,Laptops,4,255.72,0.15,4.99,Credit Card,Online,Completed
ORD-101807,2023-06-14,West,California,WE-02,CUST-00358,Corporate,Apparel,Accessories,2,49.58,0.0,4.99,PayPal,Online,Completed
ORD-100049,2023-06-14,North,Wisconsin,NO-05,CUST-00706,Consumer,Books,Comics,4,19.34,0.0,0.0,PayPal,Online,Completed
ORD-101097,2023-06-15,North,Wisconsin,NO-04,CUST-01035,Consumer,Electronics,Laptops,2,197.72,0.0,0.0,Debit Card,In-Store,Completed
ORD-105052,2023-06-15,North,Minnesota,NO-01,CUST-00752,Consumer,Home Goods,Furniture,5,263.74,0.0,4.99,Debit Card,Online,Returned
ORD-101980,2023-06-15,West,California,WE-01,CUST-00697,Consumer,Sporting Goods,Cycling,4,116.0,0.2,12.99,PayPal,Online,Returned
ORD-103723,2023-06-15,West,California,WE-01,CUST-00322,Consumer,Electronics,Smartphones,3,432.32,0.25,7.99,Credit Card,Online,Completed
ORD-104958,2023-06-15,Central,Illinois,CE-01,CUST-00270,Consumer,Home Goods,Storage,4,706.72,0.15,0.0,Credit Card,In-Store,Completed
ORD-103175,2023-06-15,Central,Ohio,CE-01,CUST-01715,Corporate,Books,Fiction,4,16.91,0.05,12.99,Debit Card,Online,Cancelled
ORD-101239,2023-06-15,West,California,WE-01,CUST-00115,Corporate,Electronics,Smart Home,2,1186.67,0.1,7.99,Debit Card,Online,Completed
ORD-102879,2023-06-15,South,Texas,SO-01,CUST-01226,Consumer,Home Goods,Bedding,4,201.47,0.2,12.99,Debit Card,Online,Completed
ORD-102237,2023-06-15,North,Minnesota,NO-02,CUST-01498,Consumer,Home Goods,Furniture,3,402.53,0.1,0.0,PayPal,In-Store,Completed
ORD-105632,2023-06-16,Central,Ohio,CE-02,CUST-00732,Consumer,Electronics,Laptops,5,646.6,0.0,7.99,Cash,Online,Completed
ORD-100167,2023-06-16,Central,Missouri,CE-03,CUST-01629,Home Office,Books,Children's,3,29.24,0.05,0.0,Credit Card,Online,Completed
ORD-100117,2023-06-16,West,California,WE-01,CUST-01279,Consumer,Electronics,Laptops,3,296.89,0.1,0.0,Credit Card,In-Store,Completed
ORD-104781,2023-06-16,South,Texas,SO-05,CUST-01778,Corporate,Electronics,Headphones,4,206.48,0.15,0.0,PayPal,In-Store,Completed
ORD-100689,2023-06-16,South,Texas,SO-01,CUST-00005,Consumer,Apparel,Kids' Wear,4,61.76,0.0,7.99,Debit Card,Online,Completed
ORD-102138,2023-06-16,East,New York,EA-04,CUST-00349,Corporate,Books,Fiction,1,37.45,0.0,12.99,Credit Card,Online,Completed
ORD-100668,2023-06-16,South,Florida,SO-04,CUST-00646,Consumer,Electronics,Headphones,1,398.44,0.0,0.0,Credit Card,Online,Completed
ORD-104195,2023-06-16,East,Massachusetts,EA-02,CUST-00421,Consumer,Home Goods,Kitchenware,2,161.18,0.0,7.99,Credit Card,Online,Completed
ORD-103354,2023-06-17,South,Georgia,SO-05,CUST-00498,Corporate,Electronics,Headphones,1,309.29,0.05,0.0,Debit Card,In-Store,Completed
ORD-104658,2023-06-17,West,Washington,WE-01,CUST-01474,Consumer,Apparel,Women's Wear,3,27.9,0.0,0.0,Credit Card,Online,Completed
ORD-105716,2023-06-17,Central,Illinois,CE-03,CUST-00214,Home Office,Sporting Goods,Outdoor Gear,4,222.15,0.0,7.99,Credit Card,Online,Completed
ORD-103094,2023-06-17,East,New Jersey,EA-03,CUST-00896,Home Office,Apparel,Men's Wear,4,75.34,0.15,0.0,Cash,In-Store,Completed
ORD-100493,2023-06-17,Central,Illinois,CE-05,CUST-00954,Home Office,Home Goods,Kitchenware,2,172.89,0.0,4.99,PayPal,Online,Completed
ORD-101897,2023-06-17,Central,Missouri,CE-05,CUST-00617,Corporate,Apparel,Kids' Wear,2,35.76,0.0,4.99,Credit Card,Online,Completed
ORD-105633,2023-06-17,South,Florida,SO-04,CUST-00240,Consumer,Books,Comics,4,34.34,0.15,7.99,Credit Card,Online,Completed
ORD-103377,2023-06-17,South,Georgia,SO-03,CUST-00936,Home Office,Electronics,Smart Home,4,368.87,0.0,7.99,Debit Card,Online,Completed
ORD-100855,2023-06-18,South,Florida,SO-05,CUST-01483,Consumer,Apparel,Accessories,1,62.68,0.1,12.99,Credit Card,Online,Returned
